DDCTransactionId0A855BE446F765509920C7AD9372958E_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.12-19.05.59, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=1.131680ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
SavePackageTransactionId39F3689E4CA4733272D922A829C319F3_87, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/MiniFont.uasset, FlushAsyncLoading=0.005607ms, FlushStreamingFunc=0.002950ms, BlockTillAllRequestsFinished=0.002950ms, ResetLoadersForSaveUnMarkAllObjects=0.062540ms, TagPackageExports=0.046905ms, BeginCacheForCookedPlatformData=0.032455ms, SerializeImports=0.046317ms, GatherLocalizableTextData=0.002656ms, MarkNames=0.002950ms, SerializeSummary=0.006195ms, SerializeNames=0.010915ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.007376ms, SortExportsNonSeekfree=0.003245ms, SortExportsSeekfreeConstructor=0.008259ms, SortExportsSeekfreeInner=0.140723ms, SortExportsSeekfree=0.002656ms, BuildDependencyMap=0.005309ms, SerializeImportMap=0.002362ms, SerializeExportMap=0.002064ms, SerializeDependencyMap=0.001770ms, SerializeStringAssetReferenceMap=0.004128ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010621ms, SerializeExports=0.043958ms, SerializeBulkData=0.007670ms, AsyncWrite=0.049859ms, UnaccountedTime=0.160486ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
DDCTransactionId0A855BE446F765509920C7AD9372958E_164, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_9B0249994A9B1B14D96CD7BB7A90FB3__74A9C9C27BB25673E2C803395BE184240A57985C, StartTime=2015.11.12-19.06.05, HierarchicalDDC, Duration=0.015341ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
DDCTransactionId33552C8D40A67F1DC9E0C5B63D1739FE_18, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_9B0249994A9B1B14D96CD7BB7A90FB3__74A9C9C27BB25673E2C803395BE184240A57985C, StartTime=2015.11.12-19.06.05, HierarchicalDDC, DataSize=368 bytes, Retrieved=true, Duration=0.503000ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
SavePackageTransactionId39F3689E4CA4733272D922A829C319F3_88, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/WeightMapPlaceholderTexture.uasset, FlushAsyncLoading=0.008557ms, FlushStreamingFunc=0.005309ms, BlockTillAllRequestsFinished=0.005018ms, ResetLoadersForSaveUnMarkAllObjects=0.105616ms, TagPackageExports=0.079654ms, BeginCacheForCookedPlatformData=0.057232ms, SerializeImports=0.081129ms, GatherLocalizableTextData=0.005312ms, MarkNames=0.005897ms, SerializeSummary=0.011213ms, SerializeNames=0.020649ms, SerializeGatherableTextData=0.003543ms, BuildExportMap=0.012685ms, SortExportsNonSeekfree=0.007376ms, SortExportsSeekfreeConstructor=0.013568ms, SortExportsSeekfreeInner=0.258729ms, SortExportsSeekfree=0.005018ms, BuildDependencyMap=0.009146ms, SerializeImportMap=0.004426ms, SerializeExportMap=0.003539ms, SerializeDependencyMap=0.002950ms, SerializeStringAssetReferenceMap=0.002950ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015046ms, SerializeExports=0.071984ms, SerializeBulkData=0.013571ms, AsyncWrite=0.082605ms, UnaccountedTime=0.182614ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
DDCTransactionId0A855BE446F765509920C7AD9372958E_165, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_95D01D314436990422EF30A4E4FA2__46E2AED2A81ED6B64F3964AA6EE191CA52DD1634, StartTime=2015.11.12-19.06.05, HierarchicalDDC, Duration=0.011213ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
DDCTransactionId686CA0594DAED070154B62A5F19F1B05_13, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_95D01D314436990422EF30A4E4FA2__46E2AED2A81ED6B64F3964AA6EE191CA52DD1634, StartTime=2015.11.12-19.06.05, HierarchicalDDC, DataSize=3565 bytes, Retrieved=true, Duration=0.141311ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
DDCTransactionId33552C8D40A67F1DC9E0C5B63D1739FE_19, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_95D01D314436990422EF30A4E4FA2__9A38B2F617A79EF17C1CB578F9AD55BBF0BC16C0, StartTime=2015.11.12-19.06.05, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=0.063427ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
SavePackageTransactionId39F3689E4CA4733272D922A829C319F3_89, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/DefaultWhiteGrid.uasset, FlushAsyncLoading=0.006784ms, FlushStreamingFunc=0.003837ms, BlockTillAllRequestsFinished=0.002950ms, ResetLoadersForSaveUnMarkAllObjects=0.072867ms, TagPackageExports=0.049859ms, BeginCacheForCookedPlatformData=0.034813ms, SerializeImports=0.048973ms, GatherLocalizableTextData=0.002652ms, MarkNames=0.003248ms, SerializeSummary=0.007670ms, SerializeNames=0.012092ms, SerializeGatherableTextData=0.001773ms, BuildExportMap=0.007965ms, SortExportsNonSeekfree=0.003539ms, SortExportsSeekfreeConstructor=0.008851ms, SortExportsSeekfreeInner=0.147212ms, SortExportsSeekfree=0.002656ms, BuildDependencyMap=0.006489ms, SerializeImportMap=0.002362ms, SerializeExportMap=0.002362ms, SerializeDependencyMap=0.001773ms, SerializeStringAssetReferenceMap=0.002064ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011209ms, SerializeExports=0.047497ms, SerializeBulkData=0.012390ms, AsyncWrite=0.054576ms, UnaccountedTime=0.130396ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
SavePackageTransactionId39F3689E4CA4733272D922A829C319F3_90, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/DefaultPhysicalMaterial.uasset, FlushAsyncLoading=0.007376ms, FlushStreamingFunc=0.003539ms, BlockTillAllRequestsFinished=0.002362ms, ResetLoadersForSaveUnMarkAllObjects=0.065491ms, TagPackageExports=0.008259ms, BeginCacheForCookedPlatformData=0.002656ms, SerializeImports=0.010915ms, GatherLocalizableTextData=0.002656ms, MarkNames=0.003539ms, SerializeSummary=0.006787ms, SerializeNames=0.009146ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.007372ms, SortExportsNonSeekfree=0.003837ms, SortExportsSeekfreeConstructor=0.007670ms, SortExportsSeekfreeInner=0.033632ms, SortExportsSeekfree=0.002656ms, BuildDependencyMap=0.004720ms, SerializeImportMap=0.002068ms, SerializeExportMap=0.002064ms, SerializeDependencyMap=0.001770ms, SerializeStringAssetReferenceMap=0.001770ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009444ms, SerializeExports=0.005309ms, SerializeBulkData=0.006784ms, AsyncWrite=0.050742ms, UnaccountedTime=0.068445ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
SavePackageTransactionId39F3689E4CA4733272D922A829C319F3_91, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineFonts/RobotoTiny.uasset, FlushAsyncLoading=0.006195ms, FlushStreamingFunc=0.004422ms, BlockTillAllRequestsFinished=0.003543ms, ResetLoadersForSaveUnMarkAllObjects=0.078473ms, TagPackageExports=0.034224ms, BeginCacheForCookedPlatformData=0.005897ms, SerializeImports=0.041302ms, GatherLocalizableTextData=0.005607ms, MarkNames=0.006489ms, SerializeSummary=0.008851ms, SerializeNames=0.041597ms, SerializeGatherableTextData=0.004720ms, BuildExportMap=0.017114ms, SortExportsNonSeekfree=0.010617ms, SortExportsSeekfreeConstructor=0.012096ms, SortExportsSeekfreeInner=0.182025ms, SortExportsSeekfree=0.005607ms, BuildDependencyMap=0.006489ms, SerializeImportMap=0.012685ms, SerializeExportMap=0.004131ms, SerializeDependencyMap=0.001770ms, SerializeStringAssetReferenceMap=0.001773ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014748ms, SerializeExports=0.842862ms, SerializeBulkData=6.446384ms, AsyncWrite=0.092339ms, UnaccountedTime=0.087913ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
SavePackageTransactionId39F3689E4CA4733272D922A829C319F3_92, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorBlueprintResources/StandardMacros.uasset, FlushAsyncLoading=0.010028ms, FlushStreamingFunc=0.005607ms, BlockTillAllRequestsFinished=0.005014ms, ResetLoadersForSaveUnMarkAllObjects=0.133645ms, TagPackageExports=31.527132ms, BeginCacheForCookedPlatformData=0.013571ms, SerializeImports=0.031270ms, GatherLocalizableTextData=0.003245ms, MarkNames=0.005312ms, SerializeSummary=0.013571ms, SerializeNames=0.021536ms, SerializeGatherableTextData=0.004128ms, BuildExportMap=0.018883ms, SortExportsNonSeekfree=0.006195ms, SortExportsSeekfreeConstructor=0.008851ms, SortExportsSeekfreeInner=0.143968ms, SortExportsSeekfree=0.004128ms, BuildDependencyMap=0.008557ms, SerializeImportMap=0.002947ms, SerializeExportMap=0.002362ms, SerializeDependencyMap=0.002064ms, SerializeStringAssetReferenceMap=0.001770ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014752ms, SerializeExports=0.010327ms, SerializeBulkData=0.007376ms, AsyncWrite=0.068445ms, UnaccountedTime=0.104435ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
SavePackageTransactionId39F3689E4CA4733272D922A829C319F3_93, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/Functions/Engine_MaterialFunctions02/Utility/BlendAngleCorrectedNormals.uasset, FlushAsyncLoading=0.012092ms, FlushStreamingFunc=0.005312ms, BlockTillAllRequestsFinished=0.004720ms, ResetLoadersForSaveUnMarkAllObjects=0.088505ms, TagPackageExports=0.126563ms, BeginCacheForCookedPlatformData=0.005901ms, SerializeImports=0.170518ms, GatherLocalizableTextData=0.003543ms, MarkNames=0.007372ms, SerializeSummary=0.008851ms, SerializeNames=0.033926ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.075232ms, SortExportsNonSeekfree=0.199430ms, SortExportsSeekfreeConstructor=0.009734ms, SortExportsSeekfreeInner=0.277609ms, SortExportsSeekfree=0.003543ms, BuildDependencyMap=0.015635ms, SerializeImportMap=0.003543ms, SerializeExportMap=0.005309ms, SerializeDependencyMap=0.003539ms, SerializeStringAssetReferenceMap=0.002064ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010915ms, SerializeExports=0.089686ms, SerializeBulkData=0.008259ms, AsyncWrite=0.062544ms, UnaccountedTime=0.074934ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
SavePackageTransactionId39F3689E4CA4733272D922A829C319F3_94, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/Functions/MaterialLayerFunctions/MatLayerBlend_NormalBlend.uasset, FlushAsyncLoading=0.008557ms, FlushStreamingFunc=0.003539ms, BlockTillAllRequestsFinished=0.002950ms, ResetLoadersForSaveUnMarkAllObjects=0.111517ms, TagPackageExports=0.115644ms, BeginCacheForCookedPlatformData=0.004131ms, SerializeImports=0.169635ms, GatherLocalizableTextData=0.003245ms, MarkNames=0.007376ms, SerializeSummary=0.007372ms, SerializeNames=0.065494ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.079948ms, SortExportsNonSeekfree=0.070509ms, SortExportsSeekfreeConstructor=0.007376ms, SortExportsSeekfreeInner=0.350185ms, SortExportsSeekfree=0.003833ms, BuildDependencyMap=0.010919ms, SerializeImportMap=0.003833ms, SerializeExportMap=0.003837ms, SerializeDependencyMap=0.002656ms, SerializeStringAssetReferenceMap=0.001770ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013866ms, SerializeExports=0.116531ms, SerializeBulkData=0.008557ms, AsyncWrite=0.057820ms, UnaccountedTime=0.083786ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
SavePackageTransactionId39F3689E4CA4733272D922A829C319F3_95, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/Functions/MaterialLayerFunctions/MatLayerBlend_Simple.uasset, FlushAsyncLoading=0.005603ms, FlushStreamingFunc=0.002950ms, BlockTillAllRequestsFinished=0.002362ms, ResetLoadersForSaveUnMarkAllObjects=0.085849ms, TagPackageExports=0.133347ms, BeginCacheForCookedPlatformData=0.003837ms, SerializeImports=0.188515ms, GatherLocalizableTextData=0.003245ms, MarkNames=0.005607ms, SerializeSummary=0.007078ms, SerializeNames=0.048384ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.040419ms, SortExportsNonSeekfree=0.116531ms, SortExportsSeekfreeConstructor=0.007670ms, SortExportsSeekfreeInner=0.321861ms, SortExportsSeekfree=0.003833ms, BuildDependencyMap=0.011213ms, SerializeImportMap=0.003245ms, SerializeExportMap=0.004131ms, SerializeDependencyMap=0.002362ms, SerializeStringAssetReferenceMap=0.001770ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015341ms, SerializeExports=0.137180ms, SerializeBulkData=0.007968ms, AsyncWrite=0.053693ms, UnaccountedTime=0.062838ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
SavePackageTransactionId39F3689E4CA4733272D922A829C319F3_96, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/BasicShapes/BasicShapeMaterial.uasset, FlushAsyncLoading=0.006784ms, FlushStreamingFunc=0.003245ms, BlockTillAllRequestsFinished=0.002950ms, ResetLoadersForSaveUnMarkAllObjects=0.098832ms, TagPackageExports=0.434265ms, BeginCacheForCookedPlatformData=0.007670ms, SerializeImports=0.481170ms, GatherLocalizableTextData=0.006195ms, MarkNames=0.006787ms, SerializeSummary=0.012096ms, SerializeNames=0.103842ms, SerializeGatherableTextData=0.005607ms, BuildExportMap=0.017110ms, SortExportsNonSeekfree=0.009440ms, SortExportsSeekfreeConstructor=0.008851ms, SortExportsSeekfreeInner=0.764385ms, SortExportsSeekfree=0.004426ms, BuildDependencyMap=0.007670ms, SerializeImportMap=0.002950ms, SerializeExportMap=0.002950ms, SerializeDependencyMap=0.002064ms, SerializeStringAssetReferenceMap=0.001770ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016522ms, SerializeExports=0.739604ms, SerializeBulkData=0.011209ms, AsyncWrite=0.128921ms, UnaccountedTime=0.084672ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
SavePackageTransactionId39F3689E4CA4733272D922A829C319F3_97, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/BasicShapes/Sphere.uasset, FlushAsyncLoading=0.009734ms, FlushStreamingFunc=0.003837ms, BlockTillAllRequestsFinished=0.005309ms, ResetLoadersForSaveUnMarkAllObjects=0.157539ms, TagPackageExports=0.051331ms, BeginCacheForCookedPlatformData=0.004720ms, SerializeImports=0.088211ms, GatherLocalizableTextData=0.004426ms, MarkNames=0.004720ms, SerializeSummary=0.008259ms, SerializeNames=0.030681ms, SerializeGatherableTextData=0.001773ms, BuildExportMap=0.020649ms, SortExportsNonSeekfree=0.011507ms, SortExportsSeekfreeConstructor=0.010028ms, SortExportsSeekfreeInner=0.689156ms, SortExportsSeekfree=0.004131ms, BuildDependencyMap=0.009146ms, SerializeImportMap=0.003837ms, SerializeExportMap=0.002652ms, SerializeDependencyMap=0.002064ms, SerializeStringAssetReferenceMap=0.002064ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015635ms, SerializeExports=0.113584ms, SerializeBulkData=0.011504ms, AsyncWrite=0.093520ms, UnaccountedTime=0.084080ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
DDCTransactionId0A855BE446F765509920C7AD9372958E_166, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6A00F1654C244F95E8B15E9A15BE5__B5A75B4FADFF7B7810A15EB439CFB3B72B6A4306, StartTime=2015.11.12-19.06.05, HierarchicalDDC, Duration=0.012390ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
DDCTransactionId01ADEB4146358F7F906B66A7AC9D13F8_7, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6A00F1654C244F95E8B15E9A15BE5__B5A75B4FADFF7B7810A15EB439CFB3B72B6A4306, StartTime=2015.11.12-19.06.05, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.700664ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
SavePackageTransactionId39F3689E4CA4733272D922A829C319F3_98, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorResources/BSPVertex.uasset, FlushAsyncLoading=0.006787ms, FlushStreamingFunc=0.003539ms, BlockTillAllRequestsFinished=0.002656ms, ResetLoadersForSaveUnMarkAllObjects=0.068739ms, TagPackageExports=0.048384ms, BeginCacheForCookedPlatformData=0.032745ms, SerializeImports=0.057824ms, GatherLocalizableTextData=0.003543ms, MarkNames=0.002947ms, SerializeSummary=0.007968ms, SerializeNames=0.012096ms, SerializeGatherableTextData=0.001471ms, BuildExportMap=0.008557ms, SortExportsNonSeekfree=0.003539ms, SortExportsSeekfreeConstructor=0.009146ms, SortExportsSeekfreeInner=0.156656ms, SortExportsSeekfree=0.002950ms, BuildDependencyMap=0.006784ms, SerializeImportMap=0.002656ms, SerializeExportMap=0.002358ms, SerializeDependencyMap=0.001770ms, SerializeStringAssetReferenceMap=0.002068ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012979ms, SerializeExports=0.047203ms, SerializeBulkData=0.007670ms, AsyncWrite=0.052810ms, UnaccountedTime=0.169631ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
SavePackageTransactionId39F3689E4CA4733272D922A829C319F3_99, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/WireframeMaterial.uasset, FlushAsyncLoading=0.009146ms, FlushStreamingFunc=0.003833ms, BlockTillAllRequestsFinished=0.002950ms, ResetLoadersForSaveUnMarkAllObjects=0.084966ms, TagPackageExports=1.477730ms, BeginCacheForCookedPlatformData=0.009444ms, SerializeImports=1.627896ms, GatherLocalizableTextData=0.007670ms, MarkNames=0.004422ms, SerializeSummary=0.011507ms, SerializeNames=0.082012ms, SerializeGatherableTextData=0.001773ms, BuildExportMap=0.012390ms, SortExportsNonSeekfree=0.007376ms, SortExportsSeekfreeConstructor=0.008553ms, SortExportsSeekfreeInner=1.799595ms, SortExportsSeekfree=0.005901ms, BuildDependencyMap=0.008851ms, SerializeImportMap=0.003539ms, SerializeExportMap=0.002950ms, SerializeDependencyMap=0.002064ms, SerializeStringAssetReferenceMap=0.002068ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017993ms, SerializeExports=3.395926ms, SerializeBulkData=0.018585ms, AsyncWrite=1.068249ms, UnaccountedTime=0.156950ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
SavePackageTransactionId39F3689E4CA4733272D922A829C319F3_100, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/GeomMaterial.uasset, FlushAsyncLoading=0.009440ms, FlushStreamingFunc=0.003543ms, BlockTillAllRequestsFinished=0.003539ms, ResetLoadersForSaveUnMarkAllObjects=0.100303ms, TagPackageExports=0.166684ms, BeginCacheForCookedPlatformData=0.006195ms, SerializeImports=0.216544ms, GatherLocalizableTextData=0.004128ms, MarkNames=0.005901ms, SerializeSummary=0.009146ms, SerializeNames=0.066675ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.048380ms, SortExportsNonSeekfree=0.036877ms, SortExportsSeekfreeConstructor=0.008263ms, SortExportsSeekfreeInner=0.536926ms, SortExportsSeekfree=0.003837ms, BuildDependencyMap=0.012979ms, SerializeImportMap=0.003539ms, SerializeExportMap=0.003539ms, SerializeDependencyMap=0.002656ms, SerializeStringAssetReferenceMap=0.002652ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014164ms, SerializeExports=0.252828ms, SerializeBulkData=0.010621ms, AsyncWrite=0.078771ms, UnaccountedTime=0.085849ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
SavePackageTransactionId39F3689E4CA4733272D922A829C319F3_101, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/LevelColorationLitMaterial.uasset, FlushAsyncLoading=0.007670ms, FlushStreamingFunc=0.003245ms, BlockTillAllRequestsFinished=0.002950ms, ResetLoadersForSaveUnMarkAllObjects=0.071984ms, TagPackageExports=6.200634ms, BeginCacheForCookedPlatformData=0.012688ms, SerializeImports=6.514236ms, GatherLocalizableTextData=0.007082ms, MarkNames=0.005309ms, SerializeSummary=0.011209ms, SerializeNames=0.152525ms, SerializeGatherableTextData=0.002950ms, BuildExportMap=0.020355ms, SortExportsNonSeekfree=0.010621ms, SortExportsSeekfreeConstructor=0.008263ms, SortExportsSeekfreeInner=6.463200ms, SortExportsSeekfree=0.006784ms, BuildDependencyMap=0.010915ms, SerializeImportMap=0.006489ms, SerializeExportMap=0.005014ms, SerializeDependencyMap=0.002358ms, SerializeStringAssetReferenceMap=0.002068ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015929ms, SerializeExports=20.575563ms, SerializeBulkData=0.022717ms, AsyncWrite=5.022049ms, UnaccountedTime=0.169635ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
SavePackageTransactionId39F3689E4CA4733272D922A829C319F3_102, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/LevelColorationUnlitMaterial.uasset, FlushAsyncLoading=0.015639ms, FlushStreamingFunc=0.005901ms, BlockTillAllRequestsFinished=0.003833ms, ResetLoadersForSaveUnMarkAllObjects=0.146329ms, TagPackageExports=1.414303ms, BeginCacheForCookedPlatformData=0.013277ms, SerializeImports=1.622584ms, GatherLocalizableTextData=0.005901ms, MarkNames=0.004720ms, SerializeSummary=0.012096ms, SerializeNames=0.080541ms, SerializeGatherableTextData=0.002064ms, BuildExportMap=0.012096ms, SortExportsNonSeekfree=0.007082ms, SortExportsSeekfreeConstructor=0.008553ms, SortExportsSeekfreeInner=1.659758ms, SortExportsSeekfree=0.004720ms, BuildDependencyMap=0.008263ms, SerializeImportMap=0.003539ms, SerializeExportMap=0.002950ms, SerializeDependencyMap=0.002064ms, SerializeStringAssetReferenceMap=0.001773ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.022713ms, SerializeExports=3.542844ms, SerializeBulkData=0.020061ms, AsyncWrite=0.522472ms, UnaccountedTime=0.100601ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
