DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.25-16.39.43, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.998627ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
SavePackageTransactionId3B7B0995460A0F3A1862BA841A87ECDB_155, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/Character/TutorialTPP.uasset, FlushAsyncLoading=0.010617ms, FlushStreamingFunc=0.003543ms, BlockTillAllRequestsFinished=0.002950ms, ResetLoadersForSaveUnMarkAllObjects=0.189103ms, TagPackageExports=0.038054ms, BeginCacheForCookedPlatformData=0.003248ms, SerializeImports=0.055462ms, GatherLocalizableTextData=0.003539ms, MarkNames=0.006787ms, SerializeSummary=0.007965ms, SerializeNames=0.098828ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.027142ms, SortExportsNonSeekfree=0.004131ms, SortExportsSeekfreeConstructor=0.007965ms, SortExportsSeekfreeInner=0.589147ms, SortExportsSeekfree=0.005603ms, BuildDependencyMap=0.007968ms, SerializeImportMap=0.004131ms, SerializeExportMap=0.002358ms, SerializeDependencyMap=0.002358ms, SerializeStringAssetReferenceMap=0.001773ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.018291ms, SerializeExports=0.387058ms, SerializeBulkData=0.013571ms, AsyncWrite=0.229523ms, UnaccountedTime=0.091456ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
SavePackageTransactionId3B7B0995460A0F3A1862BA841A87ECDB_156, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/Character/TutorialTPP_Mat.uasset, FlushAsyncLoading=0.011209ms, FlushStreamingFunc=0.003245ms, BlockTillAllRequestsFinished=0.003539ms, ResetLoadersForSaveUnMarkAllObjects=0.152230ms, TagPackageExports=0.599768ms, BeginCacheForCookedPlatformData=0.006787ms, SerializeImports=0.660539ms, GatherLocalizableTextData=0.004426ms, MarkNames=0.004426ms, SerializeSummary=0.009146ms, SerializeNames=0.061363ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.016522ms, SortExportsNonSeekfree=0.030681ms, SortExportsSeekfreeConstructor=0.010915ms, SortExportsSeekfreeInner=0.875309ms, SortExportsSeekfree=0.004131ms, BuildDependencyMap=0.008851ms, SerializeImportMap=0.003245ms, SerializeExportMap=0.003539ms, SerializeDependencyMap=0.002064ms, SerializeStringAssetReferenceMap=0.002068ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017405ms, SerializeExports=1.159117ms, SerializeBulkData=0.013571ms, AsyncWrite=0.209462ms, UnaccountedTime=0.089094ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
SavePackageTransactionId3B7B0995460A0F3A1862BA841A87ECDB_157, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/Character/TutorialTPP_PhysicsAsset.uasset, FlushAsyncLoading=0.012685ms, FlushStreamingFunc=0.004131ms, BlockTillAllRequestsFinished=0.003539ms, ResetLoadersForSaveUnMarkAllObjects=0.081424ms, TagPackageExports=0.249878ms, BeginCacheForCookedPlatformData=0.007078ms, SerializeImports=0.440460ms, GatherLocalizableTextData=0.005607ms, MarkNames=0.010323ms, SerializeSummary=0.011507ms, SerializeNames=0.056643ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.021536ms, SortExportsNonSeekfree=1.842372ms, SortExportsSeekfreeConstructor=0.015933ms, SortExportsSeekfreeInner=0.597700ms, SortExportsSeekfree=0.004426ms, BuildDependencyMap=0.019174ms, SerializeImportMap=0.003245ms, SerializeExportMap=0.010327ms, SerializeDependencyMap=0.005901ms, SerializeStringAssetReferenceMap=0.002064ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014458ms, SerializeExports=0.353131ms, SerializeBulkData=0.012688ms, AsyncWrite=0.077292ms, UnaccountedTime=0.080541ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
SavePackageTransactionId3B7B0995460A0F3A1862BA841A87ECDB_158, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/PersonaAnimBlueprintEditorWalkthrough.uasset, FlushAsyncLoading=0.010327ms, FlushStreamingFunc=0.003833ms, BlockTillAllRequestsFinished=0.003543ms, ResetLoadersForSaveUnMarkAllObjects=0.069622ms, TagPackageExports=0.212412ms, BeginCacheForCookedPlatformData=0.005309ms, SerializeImports=0.226278ms, GatherLocalizableTextData=0.004131ms, MarkNames=0.005607ms, SerializeSummary=0.008259ms, SerializeNames=0.066675ms, SerializeGatherableTextData=0.002064ms, BuildExportMap=0.023305ms, SortExportsNonSeekfree=0.009734ms, SortExportsSeekfreeConstructor=0.008557ms, SortExportsSeekfreeInner=0.425119ms, SortExportsSeekfree=0.004426ms, BuildDependencyMap=0.007372ms, SerializeImportMap=0.004128ms, SerializeExportMap=0.002656ms, SerializeDependencyMap=0.002362ms, SerializeStringAssetReferenceMap=0.002358ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011213ms, SerializeExports=0.244863ms, SerializeBulkData=0.009146ms, AsyncWrite=0.070509ms, UnaccountedTime=0.086736ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
SavePackageTransactionId3B7B0995460A0F3A1862BA841A87ECDB_159, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/Character/TutorialTPP_AnimBlueprint.uasset, FlushAsyncLoading=0.009440ms, FlushStreamingFunc=0.002950ms, BlockTillAllRequestsFinished=0.003248ms, ResetLoadersForSaveUnMarkAllObjects=0.143375ms, TagPackageExports=2.622686ms, BeginCacheForCookedPlatformData=0.008557ms, SerializeImports=0.137772ms, GatherLocalizableTextData=0.003539ms, MarkNames=0.015341ms, SerializeSummary=0.009738ms, SerializeNames=0.071984ms, SerializeGatherableTextData=0.002064ms, BuildExportMap=0.136591ms, SortExportsNonSeekfree=0.149280ms, SortExportsSeekfreeConstructor=0.010028ms, SortExportsSeekfreeInner=0.690632ms, SortExportsSeekfree=0.004426ms, BuildDependencyMap=0.017703ms, SerializeImportMap=0.007670ms, SerializeExportMap=0.005607ms, SerializeDependencyMap=0.003245ms, SerializeStringAssetReferenceMap=0.002064ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.025079ms, SerializeExports=0.046905ms, SerializeBulkData=0.009440ms, AsyncWrite=0.074051ms, UnaccountedTime=0.100009ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
SavePackageTransactionId3B7B0995460A0F3A1862BA841A87ECDB_160, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/Character/TutorialCharacter.uasset, FlushAsyncLoading=0.012390ms, FlushStreamingFunc=0.003543ms, BlockTillAllRequestsFinished=0.003245ms, ResetLoadersForSaveUnMarkAllObjects=0.143673ms, TagPackageExports=0.284098ms, BeginCacheForCookedPlatformData=0.006489ms, SerializeImports=0.098832ms, GatherLocalizableTextData=0.004426ms, MarkNames=0.010621ms, SerializeSummary=0.010028ms, SerializeNames=0.038944ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.059001ms, SortExportsNonSeekfree=0.055760ms, SortExportsSeekfreeConstructor=0.011209ms, SortExportsSeekfreeInner=6.974761ms, SortExportsSeekfree=0.009146ms, BuildDependencyMap=0.016816ms, SerializeImportMap=0.004720ms, SerializeExportMap=0.004128ms, SerializeDependencyMap=0.002652ms, SerializeStringAssetReferenceMap=0.001770ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.022128ms, SerializeExports=0.057824ms, SerializeBulkData=0.010621ms, AsyncWrite=0.077590ms, UnaccountedTime=0.103552ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
SavePackageTransactionId3B7B0995460A0F3A1862BA841A87ECDB_161, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/Paper2D/SpriteEditorTutorial.uasset, FlushAsyncLoading=0.010621ms, FlushStreamingFunc=0.004131ms, BlockTillAllRequestsFinished=0.003539ms, ResetLoadersForSaveUnMarkAllObjects=0.081129ms, TagPackageExports=0.148688ms, BeginCacheForCookedPlatformData=0.005312ms, SerializeImports=0.130396ms, GatherLocalizableTextData=0.004720ms, MarkNames=0.009146ms, SerializeSummary=0.011209ms, SerializeNames=0.069033ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.025079ms, SortExportsNonSeekfree=0.005897ms, SortExportsSeekfreeConstructor=0.008263ms, SortExportsSeekfreeInner=0.379093ms, SortExportsSeekfree=0.004426ms, BuildDependencyMap=0.007968ms, SerializeImportMap=0.003833ms, SerializeExportMap=0.003543ms, SerializeDependencyMap=0.002064ms, SerializeStringAssetReferenceMap=0.002362ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011209ms, SerializeExports=0.126563ms, SerializeBulkData=0.009440ms, AsyncWrite=0.067558ms, UnaccountedTime=0.071097ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
SavePackageTransactionId3B7B0995460A0F3A1862BA841A87ECDB_162, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/Paper2D/FlipbookEditorTutorial.uasset, FlushAsyncLoading=0.009734ms, FlushStreamingFunc=0.003837ms, BlockTillAllRequestsFinished=0.003245ms, ResetLoadersForSaveUnMarkAllObjects=0.069622ms, TagPackageExports=0.132754ms, BeginCacheForCookedPlatformData=0.005312ms, SerializeImports=0.094701ms, GatherLocalizableTextData=0.003245ms, MarkNames=0.005603ms, SerializeSummary=0.007965ms, SerializeNames=0.063431ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.023600ms, SortExportsNonSeekfree=0.005018ms, SortExportsSeekfreeConstructor=0.008259ms, SortExportsSeekfreeInner=0.336908ms, SortExportsSeekfree=0.004426ms, BuildDependencyMap=0.007670ms, SerializeImportMap=0.003837ms, SerializeExportMap=0.002358ms, SerializeDependencyMap=0.001770ms, SerializeStringAssetReferenceMap=0.002358ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010621ms, SerializeExports=0.088211ms, SerializeBulkData=0.008259ms, AsyncWrite=0.056349ms, UnaccountedTime=0.064608ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_177, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_BCE8FE5741A00FEBD2B9A5B20374AA1__4410B99AB8D8E546A8817042EF75F318D48732CD, StartTime=2015.11.25-16.39.49, HierarchicalDDC, Duration=0.009146ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionIdA55BA7484FFA7E523ADD7F906D4E30A4_20, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_BCE8FE5741A00FEBD2B9A5B20374AA1__4410B99AB8D8E546A8817042EF75F318D48732CD, StartTime=2015.11.25-16.39.49, HierarchicalDDC, DataSize=16696 bytes, Retrieved=true, Duration=0.164911ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
SavePackageTransactionId3B7B0995460A0F3A1862BA841A87ECDB_163, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/Paper2D/TutorialAssets/Paper2DFlipbook_TutorialIcon.uasset, FlushAsyncLoading=0.006784ms, FlushStreamingFunc=0.003245ms, BlockTillAllRequestsFinished=0.002950ms, ResetLoadersForSaveUnMarkAllObjects=0.064608ms, TagPackageExports=0.047792ms, BeginCacheForCookedPlatformData=0.033043ms, SerializeImports=0.047203ms, GatherLocalizableTextData=0.002652ms, MarkNames=0.003837ms, SerializeSummary=0.006195ms, SerializeNames=0.017110ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.006787ms, SortExportsNonSeekfree=0.003539ms, SortExportsSeekfreeConstructor=0.007670ms, SortExportsSeekfreeInner=0.134822ms, SortExportsSeekfree=0.002656ms, BuildDependencyMap=0.004426ms, SerializeImportMap=0.002362ms, SerializeExportMap=0.002064ms, SerializeDependencyMap=0.001770ms, SerializeStringAssetReferenceMap=0.001475ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009734ms, SerializeExports=0.053696ms, SerializeBulkData=0.009142ms, AsyncWrite=0.054285ms, UnaccountedTime=0.112992ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
SavePackageTransactionId3B7B0995460A0F3A1862BA841A87ECDB_164, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/Landscape/Landscape_Manage_Mode.uasset, FlushAsyncLoading=0.006195ms, FlushStreamingFunc=0.002950ms, BlockTillAllRequestsFinished=0.002358ms, ResetLoadersForSaveUnMarkAllObjects=0.067264ms, TagPackageExports=0.164911ms, BeginCacheForCookedPlatformData=0.005312ms, SerializeImports=0.161372ms, GatherLocalizableTextData=0.003245ms, MarkNames=0.005312ms, SerializeSummary=0.007376ms, SerializeNames=0.077885ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.023305ms, SortExportsNonSeekfree=0.005607ms, SortExportsSeekfreeConstructor=0.007965ms, SortExportsSeekfreeInner=0.374079ms, SortExportsSeekfree=0.004426ms, BuildDependencyMap=0.007082ms, SerializeImportMap=0.003833ms, SerializeExportMap=0.002362ms, SerializeDependencyMap=0.002064ms, SerializeStringAssetReferenceMap=0.002064ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010032ms, SerializeExports=0.170518ms, SerializeBulkData=0.008851ms, AsyncWrite=0.065789ms, UnaccountedTime=0.070509ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
SavePackageTransactionId3B7B0995460A0F3A1862BA841A87ECDB_165, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/Landscape/Landscape_Sculpt_Mode.uasset, FlushAsyncLoading=0.009146ms, FlushStreamingFunc=0.003245ms, BlockTillAllRequestsFinished=0.003833ms, ResetLoadersForSaveUnMarkAllObjects=0.070214ms, TagPackageExports=0.186451ms, BeginCacheForCookedPlatformData=0.005603ms, SerializeImports=0.207398ms, GatherLocalizableTextData=0.003833ms, MarkNames=0.005312ms, SerializeSummary=0.009734ms, SerializeNames=0.081718ms, SerializeGatherableTextData=0.001773ms, BuildExportMap=0.023894ms, SortExportsNonSeekfree=0.005901ms, SortExportsSeekfreeConstructor=0.009440ms, SortExportsSeekfreeInner=0.423051ms, SortExportsSeekfree=0.005312ms, BuildDependencyMap=0.009146ms, SerializeImportMap=0.003837ms, SerializeExportMap=0.002652ms, SerializeDependencyMap=0.002358ms, SerializeStringAssetReferenceMap=0.002362ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011802ms, SerializeExports=0.224505ms, SerializeBulkData=0.010621ms, AsyncWrite=0.067562ms, UnaccountedTime=0.076111ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
SavePackageTransactionId3B7B0995460A0F3A1862BA841A87ECDB_166, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/Landscape/Landscape_Painting_Mode.uasset, FlushAsyncLoading=0.012390ms, FlushStreamingFunc=0.003245ms, BlockTillAllRequestsFinished=0.003833ms, ResetLoadersForSaveUnMarkAllObjects=0.129513ms, TagPackageExports=0.230409ms, BeginCacheForCookedPlatformData=0.005309ms, SerializeImports=0.322159ms, GatherLocalizableTextData=0.004720ms, MarkNames=0.005901ms, SerializeSummary=0.008553ms, SerializeNames=0.087325ms, SerializeGatherableTextData=0.002068ms, BuildExportMap=0.023894ms, SortExportsNonSeekfree=0.005607ms, SortExportsSeekfreeConstructor=0.009146ms, SortExportsSeekfreeInner=0.467598ms, SortExportsSeekfree=0.004720ms, BuildDependencyMap=0.007670ms, SerializeImportMap=0.004131ms, SerializeExportMap=0.002652ms, SerializeDependencyMap=0.002064ms, SerializeStringAssetReferenceMap=0.001770ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010327ms, SerializeExports=0.306226ms, SerializeBulkData=0.010915ms, AsyncWrite=0.067856ms, UnaccountedTime=0.066672ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
SavePackageTransactionId3B7B0995460A0F3A1862BA841A87ECDB_167, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/Foliage/Foliage_Intro_Tutorial.uasset, FlushAsyncLoading=0.007670ms, FlushStreamingFunc=0.002950ms, BlockTillAllRequestsFinished=0.002656ms, ResetLoadersForSaveUnMarkAllObjects=0.061069ms, TagPackageExports=0.165503ms, BeginCacheForCookedPlatformData=0.005014ms, SerializeImports=0.157245ms, GatherLocalizableTextData=0.002950ms, MarkNames=0.005014ms, SerializeSummary=0.007376ms, SerializeNames=0.067852ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.021834ms, SortExportsNonSeekfree=0.005014ms, SortExportsSeekfreeConstructor=0.007670ms, SortExportsSeekfreeInner=0.348710ms, SortExportsSeekfree=0.004426ms, BuildDependencyMap=0.006489ms, SerializeImportMap=0.003833ms, SerializeExportMap=0.002362ms, SerializeDependencyMap=0.001770ms, SerializeStringAssetReferenceMap=0.002358ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009738ms, SerializeExports=0.165798ms, SerializeBulkData=0.008557ms, AsyncWrite=0.059295ms, UnaccountedTime=0.070214ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
SavePackageTransactionId3B7B0995460A0F3A1862BA841A87ECDB_168, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/Foliage/Foliage_Using_The_Tool_Tutorial.uasset, FlushAsyncLoading=0.008851ms, FlushStreamingFunc=0.003245ms, BlockTillAllRequestsFinished=0.003245ms, ResetLoadersForSaveUnMarkAllObjects=0.070509ms, TagPackageExports=0.159010ms, BeginCacheForCookedPlatformData=0.005018ms, SerializeImports=0.150457ms, GatherLocalizableTextData=0.003539ms, MarkNames=0.006195ms, SerializeSummary=0.007670ms, SerializeNames=0.070214ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.023603ms, SortExportsNonSeekfree=0.006195ms, SortExportsSeekfreeConstructor=0.008259ms, SortExportsSeekfreeInner=0.417449ms, SortExportsSeekfree=0.004720ms, BuildDependencyMap=0.007965ms, SerializeImportMap=0.004426ms, SerializeExportMap=0.002362ms, SerializeDependencyMap=0.002068ms, SerializeStringAssetReferenceMap=0.002064ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011504ms, SerializeExports=0.173766ms, SerializeBulkData=0.010028ms, AsyncWrite=0.063721ms, UnaccountedTime=0.081129ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
SavePackageTransactionId3B7B0995460A0F3A1862BA841A87ECDB_169, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/Foliage/Foliage_Settings_Tutorial.uasset, FlushAsyncLoading=0.009734ms, FlushStreamingFunc=0.003245ms, BlockTillAllRequestsFinished=0.003245ms, ResetLoadersForSaveUnMarkAllObjects=0.071984ms, TagPackageExports=0.188813ms, BeginCacheForCookedPlatformData=0.007372ms, SerializeImports=0.205334ms, GatherLocalizableTextData=0.003245ms, MarkNames=0.006489ms, SerializeSummary=0.010028ms, SerializeNames=0.073165ms, SerializeGatherableTextData=0.002068ms, BuildExportMap=0.024188ms, SortExportsNonSeekfree=0.005901ms, SortExportsSeekfreeConstructor=0.008557ms, SortExportsSeekfreeInner=0.399154ms, SortExportsSeekfree=0.003837ms, BuildDependencyMap=0.007670ms, SerializeImportMap=0.004131ms, SerializeExportMap=0.002656ms, SerializeDependencyMap=0.002068ms, SerializeStringAssetReferenceMap=0.001770ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010327ms, SerializeExports=0.220671ms, SerializeBulkData=0.010323ms, AsyncWrite=0.092931ms, UnaccountedTime=0.090569ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
../../../Engine/Content/MobileResources/HUD/T_Castle_ThumbstickInner.uasset, AllOfLoadPackage_Duration=0.671159ms, AllOfLoadPackage_HitCount=3, ResolveRedirectors_Duration=0.000294ms, ResolveRedirectors_HitCount=3, CacheForCookedPlatformData_Duration=0.370245ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.027139ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.072870ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.635861ms, SaveCookedPackage_HitCount=1, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_178, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_A4535AA24BB699361857049E2A844B2__33DC436FC8699D1B1039C88C7BD1A5C66D1E258A, StartTime=2015.11.25-16.39.49, HierarchicalDDC, Duration=0.011209ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionIdA55BA7484FFA7E523ADD7F906D4E30A4_21, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_A4535AA24BB699361857049E2A844B2__33DC436FC8699D1B1039C88C7BD1A5C66D1E258A, StartTime=2015.11.25-16.39.49, HierarchicalDDC, DataSize=16696 bytes, Retrieved=true, Duration=0.128035ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
SavePackageTransactionId3B7B0995460A0F3A1862BA841A87ECDB_170, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/T_Castle_ThumbstickInner.uasset, FlushAsyncLoading=0.009146ms, FlushStreamingFunc=0.003837ms, BlockTillAllRequestsFinished=0.003539ms, ResetLoadersForSaveUnMarkAllObjects=0.080243ms, TagPackageExports=0.047203ms, BeginCacheForCookedPlatformData=0.033632ms, SerializeImports=0.050150ms, GatherLocalizableTextData=0.002950ms, MarkNames=0.003837ms, SerializeSummary=0.007670ms, SerializeNames=0.016816ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.008553ms, SortExportsNonSeekfree=0.003837ms, SortExportsSeekfreeConstructor=0.056643ms, SortExportsSeekfreeInner=0.138953ms, SortExportsSeekfree=0.002652ms, BuildDependencyMap=0.006787ms, SerializeImportMap=0.002358ms, SerializeExportMap=0.002362ms, SerializeDependencyMap=0.001770ms, SerializeStringAssetReferenceMap=0.002064ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010327ms, SerializeExports=0.054576ms, SerializeBulkData=0.009738ms, AsyncWrite=0.061363ms, UnaccountedTime=0.118300ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
../../../Engine/Content/MobileResources/HUD/MobileHUDDirectionPad2.uasset, AllOfLoadPackage_Duration=0.755530ms, AllOfLoadPackage_HitCount=5, ResolveRedirectors_Duration=0.000592ms, ResolveRedirectors_HitCount=5, CacheForCookedPlatformData_Duration=0.671752ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.027139ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.072867ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.784548ms, SaveCookedPackage_HitCount=1, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_179, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F562DDF94D8D885AE92078A9DD770__536E815204A7A55A1C3DC28912842A9998DC951D, StartTime=2015.11.25-16.39.49, HierarchicalDDC, Duration=0.009146ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
