DDCTransactionId8B6EAF38418302DA1FEA2FADA2F59A3D_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.26-10.52.41, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.898618ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Content/MineRush/Materials/M_MR_GoldBlock.uasset, AllOfLoadPackage_Duration=6.742880ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000589ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.011802ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.055168ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.016522ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.055377ms, SaveCookedPackage_HitCount=1, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
SavePackageTransactionId3861C8FF43B798886BB86295719D38A0_230, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/MineRush/Materials/M_MR_GoldBlock.uasset, FlushAsyncLoading=0.012688ms, FlushStreamingFunc=0.003245ms, BlockTillAllRequestsFinished=0.003245ms, ResetLoadersForSaveUnMarkAllObjects=0.209756ms, TagPackageExports=0.071689ms, BeginCacheForCookedPlatformData=0.005603ms, SerializeImports=0.112109ms, GatherLocalizableTextData=0.003539ms, MarkNames=0.005607ms, SerializeSummary=0.010028ms, SerializeNames=0.034813ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.030093ms, SortExportsNonSeekfree=0.073459ms, SortExportsSeekfreeConstructor=0.008553ms, SortExportsSeekfreeInner=0.413023ms, SortExportsSeekfree=0.004131ms, BuildDependencyMap=0.011504ms, SerializeImportMap=0.003245ms, SerializeExportMap=0.003837ms, SerializeDependencyMap=0.003543ms, SerializeStringAssetReferenceMap=0.001770ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015341ms, SerializeExports=0.063721ms, SerializeBulkData=0.008557ms, AsyncWrite=0.054281ms, UnaccountedTime=0.069033ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Content/MineRush/Materials/M_MR_Gold.uasset, AllOfLoadPackage_Duration=0.029501ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000294ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.008553ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.026256ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.019763ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=4.587494ms, SaveCookedPackage_HitCount=1, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
SavePackageTransactionId3861C8FF43B798886BB86295719D38A0_231, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/MineRush/Materials/M_MR_Gold.uasset, FlushAsyncLoading=0.009440ms, FlushStreamingFunc=0.004720ms, BlockTillAllRequestsFinished=0.002950ms, ResetLoadersForSaveUnMarkAllObjects=0.235423ms, TagPackageExports=0.408005ms, BeginCacheForCookedPlatformData=0.007082ms, SerializeImports=0.472911ms, GatherLocalizableTextData=0.004131ms, MarkNames=0.007372ms, SerializeSummary=0.009444ms, SerializeNames=0.099123ms, SerializeGatherableTextData=0.002950ms, BuildExportMap=0.064906ms, SortExportsNonSeekfree=0.072867ms, SortExportsSeekfreeConstructor=0.008557ms, SortExportsSeekfreeInner=0.876196ms, SortExportsSeekfree=0.004720ms, BuildDependencyMap=0.017405ms, SerializeImportMap=0.004426ms, SerializeExportMap=0.004131ms, SerializeDependencyMap=0.002656ms, SerializeStringAssetReferenceMap=0.001770ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.022128ms, SerializeExports=0.682075ms, SerializeBulkData=0.010915ms, AsyncWrite=0.135411ms, UnaccountedTime=0.105321ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Content/MineRush/Materials/M_MR_Dinomite.uasset, AllOfLoadPackage_Duration=0.040710ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000298ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.010327ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.054579ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.017699ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=3.565561ms, SaveCookedPackage_HitCount=1, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
SavePackageTransactionId3861C8FF43B798886BB86295719D38A0_232, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/MineRush/Materials/M_MR_Dinomite.uasset, FlushAsyncLoading=0.013866ms, FlushStreamingFunc=0.004426ms, BlockTillAllRequestsFinished=0.004131ms, ResetLoadersForSaveUnMarkAllObjects=0.227161ms, TagPackageExports=0.284690ms, BeginCacheForCookedPlatformData=0.006195ms, SerializeImports=0.343692ms, GatherLocalizableTextData=0.004426ms, MarkNames=0.005312ms, SerializeSummary=0.009734ms, SerializeNames=0.064608ms, SerializeGatherableTextData=0.002068ms, BuildExportMap=0.030383ms, SortExportsNonSeekfree=0.067264ms, SortExportsSeekfreeConstructor=0.008557ms, SortExportsSeekfreeInner=0.724263ms, SortExportsSeekfree=0.004426ms, BuildDependencyMap=0.011798ms, SerializeImportMap=0.003245ms, SerializeExportMap=0.003539ms, SerializeDependencyMap=0.002656ms, SerializeStringAssetReferenceMap=0.002064ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017997ms, SerializeExports=0.473205ms, SerializeBulkData=0.010621ms, AsyncWrite=0.095882ms, UnaccountedTime=0.077590ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Content/MineRush/Materials/M_MR_Crystal_Red.uasset, AllOfLoadPackage_Duration=0.912484ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000294ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.002950ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.055466ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.014752ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.355890ms, SaveCookedPackage_HitCount=1, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
SavePackageTransactionId3861C8FF43B798886BB86295719D38A0_233, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/MineRush/Materials/M_MR_Crystal_Red.uasset, FlushAsyncLoading=0.014748ms, FlushStreamingFunc=0.003543ms, BlockTillAllRequestsFinished=0.003539ms, ResetLoadersForSaveUnMarkAllObjects=0.186153ms, TagPackageExports=0.010915ms, BeginCacheForCookedPlatformData=0.003245ms, SerializeImports=0.015933ms, GatherLocalizableTextData=0.002652ms, MarkNames=0.003837ms, SerializeSummary=0.007376ms, SerializeNames=0.011798ms, SerializeGatherableTextData=0.001773ms, BuildExportMap=0.008553ms, SortExportsNonSeekfree=0.003539ms, SortExportsSeekfreeConstructor=0.008851ms, SortExportsSeekfreeInner=0.124201ms, SortExportsSeekfree=0.004426ms, BuildDependencyMap=0.005901ms, SerializeImportMap=0.002064ms, SerializeExportMap=0.002362ms, SerializeDependencyMap=0.001770ms, SerializeStringAssetReferenceMap=0.002064ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015046ms, SerializeExports=0.009440ms, SerializeBulkData=0.007082ms, AsyncWrite=0.051923ms, UnaccountedTime=0.066083ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Content/MineRush/Materials/M_MR_Crystal_Purple.uasset, AllOfLoadPackage_Duration=0.993907ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.003245ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.057526ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.012979ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.432005ms, SaveCookedPackage_HitCount=1, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
SavePackageTransactionId3861C8FF43B798886BB86295719D38A0_234, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/MineRush/Materials/M_MR_Crystal_Purple.uasset, FlushAsyncLoading=0.010028ms, FlushStreamingFunc=0.003539ms, BlockTillAllRequestsFinished=0.002950ms, ResetLoadersForSaveUnMarkAllObjects=0.170227ms, TagPackageExports=0.011802ms, BeginCacheForCookedPlatformData=0.003245ms, SerializeImports=0.017997ms, GatherLocalizableTextData=0.002656ms, MarkNames=0.004128ms, SerializeSummary=0.007965ms, SerializeNames=0.029210ms, SerializeGatherableTextData=0.002358ms, BuildExportMap=0.007965ms, SortExportsNonSeekfree=0.005607ms, SortExportsSeekfreeConstructor=0.009146ms, SortExportsSeekfreeInner=0.110041ms, SortExportsSeekfree=0.003539ms, BuildDependencyMap=0.005312ms, SerializeImportMap=0.002358ms, SerializeExportMap=0.002068ms, SerializeDependencyMap=0.002068ms, SerializeStringAssetReferenceMap=0.001770ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015046ms, SerializeExports=0.012390ms, SerializeBulkData=0.007670ms, AsyncWrite=0.053398ms, UnaccountedTime=0.062838ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Content/MineRush/Materials/M_MR_Crystal_Green.uasset, AllOfLoadPackage_Duration=1.016624ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.003245ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.053104ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.015043ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.425810ms, SaveCookedPackage_HitCount=1, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
SavePackageTransactionId3861C8FF43B798886BB86295719D38A0_235, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/MineRush/Materials/M_MR_Crystal_Green.uasset, FlushAsyncLoading=0.012390ms, FlushStreamingFunc=0.003245ms, BlockTillAllRequestsFinished=0.003245ms, ResetLoadersForSaveUnMarkAllObjects=0.181731ms, TagPackageExports=0.012390ms, BeginCacheForCookedPlatformData=0.002950ms, SerializeImports=0.019472ms, GatherLocalizableTextData=0.002656ms, MarkNames=0.004131ms, SerializeSummary=0.007965ms, SerializeNames=0.018585ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.008557ms, SortExportsNonSeekfree=0.003833ms, SortExportsSeekfreeConstructor=0.008851ms, SortExportsSeekfreeInner=0.115942ms, SortExportsSeekfree=0.004128ms, BuildDependencyMap=0.005901ms, SerializeImportMap=0.002358ms, SerializeExportMap=0.002362ms, SerializeDependencyMap=0.001770ms, SerializeStringAssetReferenceMap=0.002064ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015341ms, SerializeExports=0.011802ms, SerializeBulkData=0.007376ms, AsyncWrite=0.052217ms, UnaccountedTime=0.068445ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Content/MineRush/Materials/M_MR_Crystal.uasset, AllOfLoadPackage_Duration=0.036582ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.010621ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.035401ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.020359ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=6.134260ms, SaveCookedPackage_HitCount=1, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
SavePackageTransactionId3861C8FF43B798886BB86295719D38A0_236, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/MineRush/Materials/M_MR_Crystal.uasset, FlushAsyncLoading=0.008848ms, FlushStreamingFunc=0.002950ms, BlockTillAllRequestsFinished=0.002656ms, ResetLoadersForSaveUnMarkAllObjects=0.210050ms, TagPackageExports=0.613634ms, BeginCacheForCookedPlatformData=0.007372ms, SerializeImports=0.708923ms, GatherLocalizableTextData=0.004426ms, MarkNames=0.007965ms, SerializeSummary=0.009444ms, SerializeNames=0.082012ms, SerializeGatherableTextData=0.002064ms, BuildExportMap=0.064313ms, SortExportsNonSeekfree=0.067264ms, SortExportsSeekfreeConstructor=0.008557ms, SortExportsSeekfreeInner=1.153804ms, SortExportsSeekfree=0.005312ms, BuildDependencyMap=0.012979ms, SerializeImportMap=0.004131ms, SerializeExportMap=0.004426ms, SerializeDependencyMap=0.002656ms, SerializeStringAssetReferenceMap=0.002064ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.027142ms, SerializeExports=1.273878ms, SerializeBulkData=0.012685ms, AsyncWrite=0.357557ms, UnaccountedTime=0.100601ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
DDCTransactionId8B6EAF38418302DA1FEA2FADA2F59A3D_375, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf80F49E06__E8D77C0E02097465F3EC0D4C80D5AD9B8F04806B, StartTime=2015.11.26-10.52.49, HierarchicalDDC, DataSize=92504 bytes, Retrieved=true, Duration=0.369359ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
DDCTransactionId8B6EAF38418302DA1FEA2FADA2F59A3D_376, CachedDataProbablyExists, Parent=DDCTransactionId8B6EAF38418302DA1FEA2FADA2F59A3D_375, StartTime=2015.11.26-10.52.49, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.076409ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
DDCTransactionId8B6EAF38418302DA1FEA2FADA2F59A3D_377, GetCachedData, Parent=DDCTransactionId8B6EAF38418302DA1FEA2FADA2F59A3D_375, StartTime=2015.11.26-10.52.49, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.197660ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
DDCTransactionId8B6EAF38418302DA1FEA2FADA2F59A3D_378, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf80F49E06__1F50756CEBC44047D6D7473A9F4EED0281B274DA, StartTime=2015.11.26-10.52.49, HierarchicalDDC, DataSize=60866 bytes, Retrieved=true, Duration=0.350773ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
DDCTransactionId8B6EAF38418302DA1FEA2FADA2F59A3D_379, CachedDataProbablyExists, Parent=DDCTransactionId8B6EAF38418302DA1FEA2FADA2F59A3D_378, StartTime=2015.11.26-10.52.49, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.093814ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
DDCTransactionId8B6EAF38418302DA1FEA2FADA2F59A3D_380, GetCachedData, Parent=DDCTransactionId8B6EAF38418302DA1FEA2FADA2F59A3D_378, StartTime=2015.11.26-10.52.49, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.179071ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Content/MineRush/Materials/Material__37.uasset, AllOfLoadPackage_Duration=7.315502ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000294ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.013277ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.069033ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.017997ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=3.267888ms, SaveCookedPackage_HitCount=1, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
SavePackageTransactionId3861C8FF43B798886BB86295719D38A0_237, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/MineRush/Materials/Material__37.uasset, FlushAsyncLoading=0.014748ms, FlushStreamingFunc=0.003837ms, BlockTillAllRequestsFinished=0.003539ms, ResetLoadersForSaveUnMarkAllObjects=0.225984ms, TagPackageExports=0.254303ms, BeginCacheForCookedPlatformData=0.006787ms, SerializeImports=0.288524ms, GatherLocalizableTextData=0.004131ms, MarkNames=0.004128ms, SerializeSummary=0.010032ms, SerializeNames=0.058413ms, SerializeGatherableTextData=0.002064ms, BuildExportMap=0.011802ms, SortExportsNonSeekfree=0.006784ms, SortExportsSeekfreeConstructor=0.008851ms, SortExportsSeekfreeInner=0.561122ms, SortExportsSeekfree=0.004128ms, BuildDependencyMap=0.007968ms, SerializeImportMap=0.002950ms, SerializeExportMap=0.002656ms, SerializeDependencyMap=0.002064ms, SerializeStringAssetReferenceMap=0.002068ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016522ms, SerializeExports=0.432197ms, SerializeBulkData=0.010915ms, AsyncWrite=0.091746ms, UnaccountedTime=0.083491ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
DDCTransactionId8B6EAF38418302DA1FEA2FADA2F59A3D_381, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufFCD15B48__C8E9F78E50DF0578722E741AAAEBAA25A43115BC, StartTime=2015.11.26-10.52.49, HierarchicalDDC, DataSize=92504 bytes, Retrieved=true, Duration=0.430427ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
DDCTransactionId8B6EAF38418302DA1FEA2FADA2F59A3D_382, CachedDataProbablyExists, Parent=DDCTransactionId8B6EAF38418302DA1FEA2FADA2F59A3D_381, StartTime=2015.11.26-10.52.49, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.088505ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
DDCTransactionId8B6EAF38418302DA1FEA2FADA2F59A3D_383, GetCachedData, Parent=DDCTransactionId8B6EAF38418302DA1FEA2FADA2F59A3D_381, StartTime=2015.11.26-10.52.49, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.244271ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
DDCTransactionId8B6EAF38418302DA1FEA2FADA2F59A3D_384, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufFCD15B48__3818267CA6EA466BAC0393F51669D2BBA8C8BC79, StartTime=2015.11.26-10.52.49, HierarchicalDDC, DataSize=60866 bytes, Retrieved=true, Duration=0.325110ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
DDCTransactionId8B6EAF38418302DA1FEA2FADA2F59A3D_385, CachedDataProbablyExists, Parent=DDCTransactionId8B6EAF38418302DA1FEA2FADA2F59A3D_384, StartTime=2015.11.26-10.52.49, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.089094ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
DDCTransactionId8B6EAF38418302DA1FEA2FADA2F59A3D_386, GetCachedData, Parent=DDCTransactionId8B6EAF38418302DA1FEA2FADA2F59A3D_384, StartTime=2015.11.26-10.52.49, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.166390ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Content/MineRush/Materials/Material__36.uasset, AllOfLoadPackage_Duration=7.205755ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000589ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.008259ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.059001ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.016518ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=3.095303ms, SaveCookedPackage_HitCount=1, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
SavePackageTransactionId3861C8FF43B798886BB86295719D38A0_238, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/MineRush/Materials/Material__36.uasset, FlushAsyncLoading=0.009734ms, FlushStreamingFunc=0.003539ms, BlockTillAllRequestsFinished=0.003245ms, ResetLoadersForSaveUnMarkAllObjects=0.201203ms, TagPackageExports=0.254892ms, BeginCacheForCookedPlatformData=0.006195ms, SerializeImports=0.284985ms, GatherLocalizableTextData=0.004131ms, MarkNames=0.003833ms, SerializeSummary=0.010032ms, SerializeNames=0.055168ms, SerializeGatherableTextData=0.002358ms, BuildExportMap=0.012688ms, SortExportsNonSeekfree=0.006489ms, SortExportsSeekfreeConstructor=0.008557ms, SortExportsSeekfreeInner=0.544008ms, SortExportsSeekfree=0.003833ms, BuildDependencyMap=0.007376ms, SerializeImportMap=0.002950ms, SerializeExportMap=0.002656ms, SerializeDependencyMap=0.002064ms, SerializeStringAssetReferenceMap=0.002064ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015341ms, SerializeExports=0.429545ms, SerializeBulkData=0.011798ms, AsyncWrite=0.095289ms, UnaccountedTime=0.080541ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
DDCTransactionId8B6EAF38418302DA1FEA2FADA2F59A3D_387, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufEAEF4894__CD3413A4C269563DDA0A634F0318FF637D17DCC8, StartTime=2015.11.26-10.52.49, HierarchicalDDC, DataSize=92504 bytes, Retrieved=true, Duration=0.379387ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
DDCTransactionId8B6EAF38418302DA1FEA2FADA2F59A3D_388, CachedDataProbablyExists, Parent=DDCTransactionId8B6EAF38418302DA1FEA2FADA2F59A3D_387, StartTime=2015.11.26-10.52.49, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.082605ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
DDCTransactionId8B6EAF38418302DA1FEA2FADA2F59A3D_389, GetCachedData, Parent=DDCTransactionId8B6EAF38418302DA1FEA2FADA2F59A3D_387, StartTime=2015.11.26-10.52.49, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.202380ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
DDCTransactionId8B6EAF38418302DA1FEA2FADA2F59A3D_390, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufEAEF4894__2AD10BD4F397EE0D4E440DDB9F122244297818A5, StartTime=2015.11.26-10.52.49, HierarchicalDDC, DataSize=60866 bytes, Retrieved=true, Duration=0.281740ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
