DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.26-10.51.30, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.848759ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId786589774581A47B151EE78064121534_8, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_584A79B6465982423406428F0D776__7E8A800BE546D16101C11CDEE1840BBEF21B464F, StartTime=2015.11.26-10.51.36, HierarchicalDDC, DataSize=6309 bytes, Retrieved=true, Duration=1.905505ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
SavePackageTransactionId2252C1A14C4FAEA7C99E798CADDB8733_69, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/PlaceholderTextures/DummySpriteTexture.uasset, FlushAsyncLoading=0.005607ms, FlushStreamingFunc=0.002950ms, BlockTillAllRequestsFinished=0.002358ms, ResetLoadersForSaveUnMarkAllObjects=0.076409ms, TagPackageExports=0.075817ms, BeginCacheForCookedPlatformData=0.033926ms, SerializeImports=0.052515ms, GatherLocalizableTextData=0.002950ms, MarkNames=0.003245ms, SerializeSummary=0.009440ms, SerializeNames=0.012979ms, SerializeGatherableTextData=0.001773ms, BuildExportMap=0.009440ms, SortExportsNonSeekfree=0.004426ms, SortExportsSeekfreeConstructor=0.009734ms, SortExportsSeekfreeInner=0.159308ms, SortExportsSeekfree=0.002656ms, BuildDependencyMap=0.006784ms, SerializeImportMap=0.002950ms, SerializeExportMap=0.002358ms, SerializeDependencyMap=0.001770ms, SerializeStringAssetReferenceMap=0.002064ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013571ms, SerializeExports=0.056941ms, SerializeBulkData=0.015635ms, AsyncWrite=0.081129ms, UnaccountedTime=0.148099ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionIdFACE555445655F586F94A8B709FF1DE5_10, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_584A79B6465982423406428F0D776__61F5CC0CCE5D9CD95B83AA1CB53B0B5FE41AC847, StartTime=2015.11.26-10.51.36, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=4.640300ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
SavePackageTransactionId2252C1A14C4FAEA7C99E798CADDB8733_70, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/OpaqueUnlitSpriteMaterial.uasset, FlushAsyncLoading=0.007376ms, FlushStreamingFunc=0.003245ms, BlockTillAllRequestsFinished=0.003543ms, ResetLoadersForSaveUnMarkAllObjects=0.084668ms, TagPackageExports=0.093818ms, BeginCacheForCookedPlatformData=0.005603ms, SerializeImports=0.119187ms, GatherLocalizableTextData=0.004131ms, MarkNames=0.004426ms, SerializeSummary=0.008259ms, SerializeNames=0.038940ms, SerializeGatherableTextData=0.001773ms, BuildExportMap=0.010323ms, SortExportsNonSeekfree=0.004131ms, SortExportsSeekfreeConstructor=0.007670ms, SortExportsSeekfreeInner=0.381161ms, SortExportsSeekfree=0.004131ms, BuildDependencyMap=0.006489ms, SerializeImportMap=0.003245ms, SerializeExportMap=0.002358ms, SerializeDependencyMap=0.001770ms, SerializeStringAssetReferenceMap=0.002068ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012979ms, SerializeExports=0.151344ms, SerializeBulkData=0.010032ms, AsyncWrite=0.065494ms, UnaccountedTime=0.076115ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
SavePackageTransactionId2252C1A14C4FAEA7C99E798CADDB8733_71, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/DefaultPaperTerrainMaterial.uasset, FlushAsyncLoading=0.006784ms, FlushStreamingFunc=0.004426ms, BlockTillAllRequestsFinished=0.003539ms, ResetLoadersForSaveUnMarkAllObjects=0.101190ms, TagPackageExports=0.010327ms, BeginCacheForCookedPlatformData=0.002950ms, SerializeImports=0.017699ms, GatherLocalizableTextData=0.002656ms, MarkNames=0.004131ms, SerializeSummary=0.006784ms, SerializeNames=0.019766ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.010327ms, SortExportsNonSeekfree=0.003837ms, SortExportsSeekfreeConstructor=0.007078ms, SortExportsSeekfreeInner=0.199430ms, SortExportsSeekfree=0.004426ms, BuildDependencyMap=0.006787ms, SerializeImportMap=0.002656ms, SerializeExportMap=0.002068ms, SerializeDependencyMap=0.001773ms, SerializeStringAssetReferenceMap=0.001770ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010028ms, SerializeExports=0.010032ms, SerializeBulkData=0.007078ms, AsyncWrite=0.061363ms, UnaccountedTime=0.072278ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
SavePackageTransactionId2252C1A14C4FAEA7C99E798CADDB8733_72, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/DummySprite.uasset, FlushAsyncLoading=0.005901ms, FlushStreamingFunc=0.002950ms, BlockTillAllRequestsFinished=0.002656ms, ResetLoadersForSaveUnMarkAllObjects=0.067264ms, TagPackageExports=0.020653ms, BeginCacheForCookedPlatformData=0.006195ms, SerializeImports=0.034221ms, GatherLocalizableTextData=0.003245ms, MarkNames=0.004426ms, SerializeSummary=0.007082ms, SerializeNames=0.030681ms, SerializeGatherableTextData=0.002064ms, BuildExportMap=0.014752ms, SortExportsNonSeekfree=0.005607ms, SortExportsSeekfreeConstructor=0.007372ms, SortExportsSeekfreeInner=0.459932ms, SortExportsSeekfree=0.004720ms, BuildDependencyMap=0.006784ms, SerializeImportMap=0.002950ms, SerializeExportMap=0.002362ms, SerializeDependencyMap=0.001770ms, SerializeStringAssetReferenceMap=0.001770ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013277ms, SerializeExports=0.023305ms, SerializeBulkData=0.007965ms, AsyncWrite=0.052217ms, UnaccountedTime=0.071689ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
SavePackageTransactionId2252C1A14C4FAEA7C99E798CADDB8733_73, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Plugins/Runtime/LeapMotionController/Content/LM_CapsuleMesh.uasset, FlushAsyncLoading=0.005309ms, FlushStreamingFunc=0.002950ms, BlockTillAllRequestsFinished=0.002362ms, ResetLoadersForSaveUnMarkAllObjects=0.067264ms, TagPackageExports=0.051036ms, BeginCacheForCookedPlatformData=0.003837ms, SerializeImports=0.059593ms, GatherLocalizableTextData=0.003539ms, MarkNames=0.003833ms, SerializeSummary=0.006493ms, SerializeNames=0.025962ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.012390ms, SortExportsNonSeekfree=0.011209ms, SortExportsSeekfreeConstructor=0.007376ms, SortExportsSeekfreeInner=0.356674ms, SortExportsSeekfree=0.003833ms, BuildDependencyMap=0.005901ms, SerializeImportMap=0.002950ms, SerializeExportMap=0.002652ms, SerializeDependencyMap=0.001770ms, SerializeStringAssetReferenceMap=0.001770ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010327ms, SerializeExports=0.085555ms, SerializeBulkData=0.010915ms, AsyncWrite=0.065494ms, UnaccountedTime=0.070509ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
SavePackageTransactionId2252C1A14C4FAEA7C99E798CADDB8733_74, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Plugins/Runtime/LeapMotionController/Content/LM_TorusMesh.uasset, FlushAsyncLoading=0.007965ms, FlushStreamingFunc=0.004426ms, BlockTillAllRequestsFinished=0.002358ms, ResetLoadersForSaveUnMarkAllObjects=0.092339ms, TagPackageExports=0.050448ms, BeginCacheForCookedPlatformData=0.003837ms, SerializeImports=0.059888ms, GatherLocalizableTextData=0.003539ms, MarkNames=0.003833ms, SerializeSummary=0.006199ms, SerializeNames=0.024483ms, SerializeGatherableTextData=0.001773ms, BuildExportMap=0.012685ms, SortExportsNonSeekfree=0.006784ms, SortExportsSeekfreeConstructor=0.007082ms, SortExportsSeekfreeInner=0.364345ms, SortExportsSeekfree=0.003833ms, BuildDependencyMap=0.006195ms, SerializeImportMap=0.003245ms, SerializeExportMap=0.002950ms, SerializeDependencyMap=0.001770ms, SerializeStringAssetReferenceMap=0.001773ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011504ms, SerializeExports=0.191759ms, SerializeBulkData=0.011213ms, AsyncWrite=0.135705ms, UnaccountedTime=0.067264ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
SavePackageTransactionId2252C1A14C4FAEA7C99E798CADDB8733_75, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Plugins/Runtime/LeapMotionController/Content/LM_HandColor.uasset, FlushAsyncLoading=0.009146ms, FlushStreamingFunc=0.004128ms, BlockTillAllRequestsFinished=0.003543ms, ResetLoadersForSaveUnMarkAllObjects=0.108566ms, TagPackageExports=0.310060ms, BeginCacheForCookedPlatformData=0.010327ms, SerializeImports=0.464652ms, GatherLocalizableTextData=0.006195ms, MarkNames=0.007078ms, SerializeSummary=0.012983ms, SerializeNames=0.065491ms, SerializeGatherableTextData=0.004426ms, BuildExportMap=0.012983ms, SortExportsNonSeekfree=0.007078ms, SortExportsSeekfreeConstructor=0.008557ms, SortExportsSeekfreeInner=0.541057ms, SortExportsSeekfree=0.003837ms, BuildDependencyMap=0.007082ms, SerializeImportMap=0.002656ms, SerializeExportMap=0.004720ms, SerializeDependencyMap=0.001770ms, SerializeStringAssetReferenceMap=0.002064ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013869ms, SerializeExports=0.429247ms, SerializeBulkData=0.010915ms, AsyncWrite=0.097945ms, UnaccountedTime=0.077885ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
SavePackageTransactionId2252C1A14C4FAEA7C99E798CADDB8733_76, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Plugins/Runtime/LeapMotionController/Content/LM_PassthroughMaterial.uasset, FlushAsyncLoading=0.006784ms, FlushStreamingFunc=0.002950ms, BlockTillAllRequestsFinished=0.002656ms, ResetLoadersForSaveUnMarkAllObjects=0.153407ms, TagPackageExports=0.381749ms, BeginCacheForCookedPlatformData=0.008851ms, SerializeImports=0.591800ms, GatherLocalizableTextData=0.004131ms, MarkNames=0.015341ms, SerializeSummary=0.009146ms, SerializeNames=0.087913ms, SerializeGatherableTextData=0.002068ms, BuildExportMap=0.146031ms, SortExportsNonSeekfree=0.600945ms, SortExportsSeekfreeConstructor=0.009146ms, SortExportsSeekfreeInner=1.128729ms, SortExportsSeekfree=0.004724ms, BuildDependencyMap=0.028320ms, SerializeImportMap=0.005901ms, SerializeExportMap=0.010621ms, SerializeDependencyMap=0.004724ms, SerializeStringAssetReferenceMap=0.002064ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016522ms, SerializeExports=0.413612ms, SerializeBulkData=0.010915ms, AsyncWrite=0.074048ms, UnaccountedTime=0.092637ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_153, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F5B300EB4E4ACA2755332398BF639__9C27E141122AED618AF7EE9E2CD56DC3C49362A0, StartTime=2015.11.26-10.51.36, HierarchicalDDC, Duration=0.011507ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionIdFACE555445655F586F94A8B709FF1DE5_11, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F5B300EB4E4ACA2755332398BF639__9C27E141122AED618AF7EE9E2CD56DC3C49362A0, StartTime=2015.11.26-10.51.36, HierarchicalDDC, DataSize=3270 bytes, Retrieved=true, Duration=3.838450ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
SavePackageTransactionId2252C1A14C4FAEA7C99E798CADDB8733_77, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Plugins/Runtime/LeapMotionController/Content/LM_SampleDistortion.uasset, FlushAsyncLoading=0.008259ms, FlushStreamingFunc=0.005014ms, BlockTillAllRequestsFinished=0.005312ms, ResetLoadersForSaveUnMarkAllObjects=0.082012ms, TagPackageExports=0.060476ms, BeginCacheForCookedPlatformData=0.033338ms, SerializeImports=0.052512ms, GatherLocalizableTextData=0.004131ms, MarkNames=0.003833ms, SerializeSummary=0.009440ms, SerializeNames=0.014458ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.009440ms, SortExportsNonSeekfree=0.004131ms, SortExportsSeekfreeConstructor=0.010028ms, SortExportsSeekfreeInner=0.152230ms, SortExportsSeekfree=0.002656ms, BuildDependencyMap=0.006195ms, SerializeImportMap=0.002358ms, SerializeExportMap=0.002362ms, SerializeDependencyMap=0.001770ms, SerializeStringAssetReferenceMap=0.002064ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011209ms, SerializeExports=0.046320ms, SerializeBulkData=0.007965ms, AsyncWrite=0.059299ms, UnaccountedTime=0.117414ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_154, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2C8A101D47D0C7AC5EFF01B747F21__25486F35A7A1EE39D0BCA0F22FF9298F8F66CEB0, StartTime=2015.11.26-10.51.36, HierarchicalDDC, Duration=0.009146ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId95CD384B4024D9D6EBA2C2B90CD233E4_8, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2C8A101D47D0C7AC5EFF01B747F21__25486F35A7A1EE39D0BCA0F22FF9298F8F66CEB0, StartTime=2015.11.26-10.51.36, HierarchicalDDC, DataSize=4155 bytes, Retrieved=true, Duration=0.667028ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
SavePackageTransactionId2252C1A14C4FAEA7C99E798CADDB8733_78, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Plugins/Runtime/LeapMotionController/Content/LM_TestTexture.uasset, FlushAsyncLoading=0.005309ms, FlushStreamingFunc=0.003245ms, BlockTillAllRequestsFinished=0.002362ms, ResetLoadersForSaveUnMarkAllObjects=0.085849ms, TagPackageExports=0.063431ms, BeginCacheForCookedPlatformData=0.033926ms, SerializeImports=0.058118ms, GatherLocalizableTextData=0.003833ms, MarkNames=0.003539ms, SerializeSummary=0.008557ms, SerializeNames=0.012390ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.009146ms, SortExportsNonSeekfree=0.003837ms, SortExportsSeekfreeConstructor=0.009440ms, SortExportsSeekfreeInner=0.156946ms, SortExportsSeekfree=0.003248ms, BuildDependencyMap=0.006784ms, SerializeImportMap=0.004128ms, SerializeExportMap=0.002656ms, SerializeDependencyMap=0.001475ms, SerializeStringAssetReferenceMap=0.002064ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016816ms, SerializeExports=0.050154ms, SerializeBulkData=0.059005ms, AsyncWrite=0.121843ms, UnaccountedTime=0.143375ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId00C4EA4E41843CF3CCF570A5B5B79D27_15, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2C8A101D47D0C7AC5EFF01B747F21__614A182FD2985EA1A7A5E75550916356986F8024, StartTime=2015.11.26-10.51.36, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=1.436137ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionIdFACE555445655F586F94A8B709FF1DE5_12, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2C8A101D47D0C7AC5EFF01B747F21__3FA1C3E1B32C93524FBAF2472B061A9912FB6CCC, StartTime=2015.11.26-10.51.36, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=1.377426ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId18D7BC8447583A9AB39E71A17C6D3A10_6, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2C8A101D47D0C7AC5EFF01B747F21__6C92F9FE0F9192D1333FF4F27A28DE596ED2F6F4, StartTime=2015.11.26-10.51.36, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=1.603998ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
SavePackageTransactionId2252C1A14C4FAEA7C99E798CADDB8733_79, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/BasicShapes/Cube.uasset, FlushAsyncLoading=0.009440ms, FlushStreamingFunc=0.004426ms, BlockTillAllRequestsFinished=0.004720ms, ResetLoadersForSaveUnMarkAllObjects=0.132758ms, TagPackageExports=0.085555ms, BeginCacheForCookedPlatformData=0.007376ms, SerializeImports=0.103846ms, GatherLocalizableTextData=0.005897ms, MarkNames=0.007376ms, SerializeSummary=0.011209ms, SerializeNames=0.051040ms, SerializeGatherableTextData=0.003539ms, BuildExportMap=0.026256ms, SortExportsNonSeekfree=0.012096ms, SortExportsSeekfreeConstructor=0.012685ms, SortExportsSeekfreeInner=1.086250ms, SortExportsSeekfree=0.005603ms, BuildDependencyMap=0.010621ms, SerializeImportMap=0.004720ms, SerializeExportMap=0.004131ms, SerializeDependencyMap=0.003245ms, SerializeStringAssetReferenceMap=0.002950ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.019472ms, SerializeExports=0.087619ms, SerializeBulkData=0.012983ms, AsyncWrite=0.082899ms, UnaccountedTime=0.124790ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
SavePackageTransactionId2252C1A14C4FAEA7C99E798CADDB8733_80, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/RemoveSurfaceMaterial.uasset, FlushAsyncLoading=0.006787ms, FlushStreamingFunc=0.003245ms, BlockTillAllRequestsFinished=0.002656ms, ResetLoadersForSaveUnMarkAllObjects=0.075523ms, TagPackageExports=0.084080ms, BeginCacheForCookedPlatformData=0.004720ms, SerializeImports=0.093225ms, GatherLocalizableTextData=0.003539ms, MarkNames=0.003245ms, SerializeSummary=0.007376ms, SerializeNames=0.029501ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.008263ms, SortExportsNonSeekfree=0.003539ms, SortExportsSeekfreeConstructor=0.007965ms, SortExportsSeekfreeInner=0.279970ms, SortExportsSeekfree=0.003837ms, BuildDependencyMap=0.005309ms, SerializeImportMap=0.002656ms, SerializeExportMap=0.002358ms, SerializeDependencyMap=0.001770ms, SerializeStringAssetReferenceMap=0.001773ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010617ms, SerializeExports=0.113878ms, SerializeBulkData=0.009146ms, AsyncWrite=0.056643ms, UnaccountedTime=0.080243ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
SavePackageTransactionId2252C1A14C4FAEA7C99E798CADDB8733_81, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/DebugMeshMaterial.uasset, FlushAsyncLoading=0.005607ms, FlushStreamingFunc=0.003833ms, BlockTillAllRequestsFinished=0.002950ms, ResetLoadersForSaveUnMarkAllObjects=0.079654ms, TagPackageExports=0.148688ms, BeginCacheForCookedPlatformData=0.005309ms, SerializeImports=0.169341ms, GatherLocalizableTextData=0.003539ms, MarkNames=0.003837ms, SerializeSummary=0.006489ms, SerializeNames=0.054874ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.009734ms, SortExportsNonSeekfree=0.005901ms, SortExportsSeekfreeConstructor=0.007670ms, SortExportsSeekfreeInner=0.387356ms, SortExportsSeekfree=0.003837ms, BuildDependencyMap=0.005603ms, SerializeImportMap=0.002950ms, SerializeExportMap=0.002362ms, SerializeDependencyMap=0.001770ms, SerializeStringAssetReferenceMap=0.001770ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010327ms, SerializeExports=0.232179ms, SerializeBulkData=0.010323ms, AsyncWrite=0.074048ms, UnaccountedTime=0.084374ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
SavePackageTransactionId2252C1A14C4FAEA7C99E798CADDB8733_82, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/M_InvalidLightmapSettings.uasset, FlushAsyncLoading=0.006195ms, FlushStreamingFunc=0.002950ms, BlockTillAllRequestsFinished=0.002656ms, ResetLoadersForSaveUnMarkAllObjects=0.101190ms, TagPackageExports=0.264924ms, BeginCacheForCookedPlatformData=0.006195ms, SerializeImports=0.298262ms, GatherLocalizableTextData=0.003837ms, MarkNames=0.005014ms, SerializeSummary=0.009146ms, SerializeNames=0.064608ms, SerializeGatherableTextData=0.002362ms, BuildExportMap=0.027731ms, SortExportsNonSeekfree=0.013571ms, SortExportsSeekfreeConstructor=0.007965ms, SortExportsSeekfreeInner=0.653755ms, SortExportsSeekfree=0.004131ms, BuildDependencyMap=0.008848ms, SerializeImportMap=0.003539ms, SerializeExportMap=0.002950ms, SerializeDependencyMap=0.002064ms, SerializeStringAssetReferenceMap=0.001770ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016227ms, SerializeExports=0.452846ms, SerializeBulkData=0.010327ms, AsyncWrite=0.086442ms, UnaccountedTime=0.080243ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_155, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5075C5404C9665C57F66B49F2C5D8__7BA33EC7187D56264DE83DF9D074BF06C46EB7D8, StartTime=2015.11.26-10.51.36, HierarchicalDDC, Duration=0.011802ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionIdFACE555445655F586F94A8B709FF1DE5_13, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5075C5404C9665C57F66B49F2C5D8__7BA33EC7187D56264DE83DF9D074BF06C46EB7D8, StartTime=2015.11.26-10.51.36, HierarchicalDDC, DataSize=4155 bytes, Retrieved=true, Duration=0.345759ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId95CD384B4024D9D6EBA2C2B90CD233E4_9, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5075C5404C9665C57F66B49F2C5D8__8A675B9A7E86ED55344E993623F4FE067048B76B, StartTime=2015.11.26-10.51.36, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=0.056643ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
