DDCTransactionIdEC9357694D12FC379E5DF184F8EDA456_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.17-19.23.34, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.874426ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionIdEC9357694D12FC379E5DF184F8EDA456_235, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_C06F4805469AF1F43951FC9D9ABD2ED__23CA2FA42E0AE6267BF87EE10646A317484C33E4, StartTime=2015.11.17-19.23.43, HierarchicalDDC, DataSize=9114 bytes, Retrieved=true, Duration=0.893898ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionIdEC9357694D12FC379E5DF184F8EDA456_236, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_C06F4805469AF1F43__F876C557423E3DE3AA8C18D648BB3221B1219B03, StartTime=2015.11.17-19.23.43, HierarchicalDDC, DataSize=2797 bytes, Retrieved=true, Duration=0.417743ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Content/Geometry/Meshes/1M_Cube_Chamfer.uasset, AllOfLoadPackage_Duration=9.411290ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000294ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.006784ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.045139ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.015046ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.320889ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
SavePackageTransactionId236857464B1E47859D40DCB37E41D0DC_207, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/Geometry/Meshes/1M_Cube_Chamfer.uasset, FlushAsyncLoading=0.010327ms, FlushStreamingFunc=0.004131ms, BlockTillAllRequestsFinished=0.003539ms, ResetLoadersForSaveUnMarkAllObjects=0.169929ms, TagPackageExports=0.051331ms, BeginCacheForCookedPlatformData=0.004426ms, SerializeImports=0.068739ms, GatherLocalizableTextData=0.003837ms, MarkNames=0.004422ms, SerializeSummary=0.009444ms, SerializeNames=0.031270ms, SerializeGatherableTextData=0.002064ms, BuildExportMap=0.018883ms, SortExportsNonSeekfree=0.007670ms, SortExportsSeekfreeConstructor=0.008848ms, SortExportsSeekfreeInner=0.608914ms, SortExportsSeekfree=0.003837ms, BuildDependencyMap=0.008553ms, SerializeImportMap=0.003543ms, SerializeExportMap=0.002656ms, SerializeDependencyMap=0.002068ms, SerializeStringAssetReferenceMap=0.001770ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017405ms, SerializeExports=0.074051ms, SerializeBulkData=0.010617ms, AsyncWrite=0.062246ms, UnaccountedTime=0.089686ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionIdEC9357694D12FC379E5DF184F8EDA456_237, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_8F__FD93DB66786843C43455E07C0047B60A0AFA33F2, StartTime=2015.11.17-19.23.43, HierarchicalDDC, DataSize=1817 bytes, Retrieved=true, Duration=0.658177ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionIdEC9357694D12FC379E5DF184F8EDA456_238, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_86B743CE46BEC7BF68209087B83478B__634FD84F81F548B399FA71EE019BE3859D4C1F20, StartTime=2015.11.17-19.23.43, HierarchicalDDC, DataSize=1722 bytes, Retrieved=true, Duration=1.196586ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionIdEC9357694D12FC379E5DF184F8EDA456_239, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_86B743CE46BEC7BF6__72513EFDF8BF0C26817E8788025CDD710D14D01A, StartTime=2015.11.17-19.23.43, HierarchicalDDC, DataSize=829 bytes, Retrieved=true, Duration=0.393845ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Content/Geometry/Meshes/1M_Cube.uasset, AllOfLoadPackage_Duration=7.245582ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000294ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.006195ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.045430ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.012979ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.219990ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
SavePackageTransactionId236857464B1E47859D40DCB37E41D0DC_208, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/Geometry/Meshes/1M_Cube.uasset, FlushAsyncLoading=0.010621ms, FlushStreamingFunc=0.003539ms, BlockTillAllRequestsFinished=0.003539ms, ResetLoadersForSaveUnMarkAllObjects=0.140134ms, TagPackageExports=0.050742ms, BeginCacheForCookedPlatformData=0.004131ms, SerializeImports=0.068147ms, GatherLocalizableTextData=0.003837ms, MarkNames=0.004426ms, SerializeSummary=0.009734ms, SerializeNames=0.030387ms, SerializeGatherableTextData=0.002064ms, BuildExportMap=0.021536ms, SortExportsNonSeekfree=0.008263ms, SortExportsSeekfreeConstructor=0.009440ms, SortExportsSeekfreeInner=0.615109ms, SortExportsSeekfree=0.003833ms, BuildDependencyMap=0.008557ms, SerializeImportMap=0.003245ms, SerializeExportMap=0.002656ms, SerializeDependencyMap=0.002362ms, SerializeStringAssetReferenceMap=0.001770ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014454ms, SerializeExports=0.065494ms, SerializeBulkData=0.009734ms, AsyncWrite=0.055756ms, UnaccountedTime=0.065789ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
../../../Engine/Content/MobileResources/HUD/T_Castle_ThumbstickOutter.uasset, AllOfLoadPackage_Duration=3.923412ms, AllOfLoadPackage_HitCount=3, ResolveRedirectors_Duration=0.000887ms, ResolveRedirectors_HitCount=3, CacheForCookedPlatformData_Duration=0.544306ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.043664ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.077292ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.079565ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionIdEC9357694D12FC379E5DF184F8EDA456_240, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_9F5B2DF1453DB1272733529F5E95869__4EB2A0ED4F34B3CC6C624508CD3BBE64BBA526A0, StartTime=2015.11.17-19.23.43, HierarchicalDDC, Duration=0.009146ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionId1F7D909A43E8F29E0379E3B1B5C75A82_21, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_9F5B2DF1453DB1272733529F5E95869__4EB2A0ED4F34B3CC6C624508CD3BBE64BBA526A0, StartTime=2015.11.17-19.23.43, HierarchicalDDC, DataSize=65848 bytes, Retrieved=true, Duration=0.266399ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
SavePackageTransactionId236857464B1E47859D40DCB37E41D0DC_209, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/T_Castle_ThumbstickOutter.uasset, FlushAsyncLoading=0.010915ms, FlushStreamingFunc=0.003833ms, BlockTillAllRequestsFinished=0.003837ms, ResetLoadersForSaveUnMarkAllObjects=0.082016ms, TagPackageExports=0.048678ms, BeginCacheForCookedPlatformData=0.036288ms, SerializeImports=0.054874ms, GatherLocalizableTextData=0.002950ms, MarkNames=0.004128ms, SerializeSummary=0.008851ms, SerializeNames=0.017997ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.009440ms, SortExportsNonSeekfree=0.004131ms, SortExportsSeekfreeConstructor=0.010028ms, SortExportsSeekfreeInner=0.169046ms, SortExportsSeekfree=0.005309ms, BuildDependencyMap=0.008851ms, SerializeImportMap=0.004724ms, SerializeExportMap=0.003539ms, SerializeDependencyMap=0.003245ms, SerializeStringAssetReferenceMap=0.002950ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015046ms, SerializeExports=0.067558ms, SerializeBulkData=0.013568ms, AsyncWrite=0.083786ms, UnaccountedTime=0.195298ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
../../../Engine/Content/MobileResources/HUD/MobileHUDDirectionPad3.uasset, AllOfLoadPackage_Duration=4.674815ms, AllOfLoadPackage_HitCount=8, ResolveRedirectors_Duration=0.001770ms, ResolveRedirectors_HitCount=8, CacheForCookedPlatformData_Duration=1.389522ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.077292ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.117712ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.448630ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionIdEC9357694D12FC379E5DF184F8EDA456_241, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C9D41DBE4C754F8B430E7DBADCD48__12CC74A7FD084DC5C96ADD95B3C1B5D07F3EA75C, StartTime=2015.11.17-19.23.43, HierarchicalDDC, Duration=0.021242ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionId7AE4EFFB44E62D3067F0F28E6FE87736_21, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C9D41DBE4C754F8B430E7DBADCD48__12CC74A7FD084DC5C96ADD95B3C1B5D07F3EA75C, StartTime=2015.11.17-19.23.43, HierarchicalDDC, DataSize=3883 bytes, Retrieved=true, Duration=0.726327ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionIdD4F0C1F043394CD19C88C793F6D73D94_20, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C9D41DBE4C754F8B430E7DBADCD48__B606B2F565A5A77F7F06349C41A955A7AAC7CE53, StartTime=2015.11.17-19.23.43, HierarchicalDDC, DataSize=8454 bytes, Retrieved=true, Duration=0.166979ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionIdECB5AE294C0CC7A204918F95B0DE46A4_27, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C9D41DBE4C754F8B430E7DBADCD48__449C61C38D35E6152D40F0C16F230ECC2E23BCF8, StartTime=2015.11.17-19.23.43, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.266105ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
SavePackageTransactionId236857464B1E47859D40DCB37E41D0DC_210, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/MobileHUDDirectionPad3.uasset, FlushAsyncLoading=0.014458ms, FlushStreamingFunc=0.005901ms, BlockTillAllRequestsFinished=0.004720ms, ResetLoadersForSaveUnMarkAllObjects=0.119187ms, TagPackageExports=0.079360ms, BeginCacheForCookedPlatformData=0.055462ms, SerializeImports=0.085555ms, GatherLocalizableTextData=0.005312ms, MarkNames=0.005014ms, SerializeSummary=0.013277ms, SerializeNames=0.025369ms, SerializeGatherableTextData=0.004720ms, BuildExportMap=0.014160ms, SortExportsNonSeekfree=0.007082ms, SortExportsSeekfreeConstructor=0.015635ms, SortExportsSeekfreeInner=0.259321ms, SortExportsSeekfree=0.004422ms, BuildDependencyMap=0.008851ms, SerializeImportMap=0.006199ms, SerializeExportMap=0.002947ms, SerializeDependencyMap=0.003539ms, SerializeStringAssetReferenceMap=0.003543ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017110ms, SerializeExports=0.087030ms, SerializeBulkData=0.021238ms, AsyncWrite=0.069920ms, UnaccountedTime=0.179663ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
../../../Engine/Content/MobileResources/HUD/DefaultVirtualJoysticks.uasset, AllOfLoadPackage_Duration=4.879557ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000592ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.002358ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.043072ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.012979ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.560632ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
SavePackageTransactionId236857464B1E47859D40DCB37E41D0DC_211, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/DefaultVirtualJoysticks.uasset, FlushAsyncLoading=0.012096ms, FlushStreamingFunc=0.003539ms, BlockTillAllRequestsFinished=0.003245ms, ResetLoadersForSaveUnMarkAllObjects=0.070803ms, TagPackageExports=0.021834ms, BeginCacheForCookedPlatformData=0.004128ms, SerializeImports=0.036582ms, GatherLocalizableTextData=0.003837ms, MarkNames=0.004128ms, SerializeSummary=0.008263ms, SerializeNames=0.028614ms, SerializeGatherableTextData=0.001773ms, BuildExportMap=0.020061ms, SortExportsNonSeekfree=0.004128ms, SortExportsSeekfreeConstructor=0.008557ms, SortExportsSeekfreeInner=0.146326ms, SortExportsSeekfree=0.004131ms, BuildDependencyMap=0.007670ms, SerializeImportMap=0.002656ms, SerializeExportMap=0.002358ms, SerializeDependencyMap=0.002064ms, SerializeStringAssetReferenceMap=0.001770ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010327ms, SerializeExports=0.015635ms, SerializeBulkData=0.007376ms, AsyncWrite=0.054874ms, UnaccountedTime=0.094406ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
../../../Engine/Content/MobileResources/HUD/AnalogHat.uasset, AllOfLoadPackage_Duration=3.611580ms, AllOfLoadPackage_HitCount=6, ResolveRedirectors_Duration=0.001177ms, ResolveRedirectors_HitCount=6, CacheForCookedPlatformData_Duration=1.001578ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.068150ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.123020ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.450693ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionIdEC9357694D12FC379E5DF184F8EDA456_242, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2E1EE3B14D43A62B84881B8F5AAD2__BB99884E9A5449D24496CD2D2CB314E5330C09E0, StartTime=2015.11.17-19.23.43, HierarchicalDDC, Duration=0.019472ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionIdD4F0C1F043394CD19C88C793F6D73D94_21, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2E1EE3B14D43A62B84881B8F5AAD2__BB99884E9A5449D24496CD2D2CB314E5330C09E0, StartTime=2015.11.17-19.23.43, HierarchicalDDC, DataSize=1882 bytes, Retrieved=true, Duration=0.723671ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
SavePackageTransactionId236857464B1E47859D40DCB37E41D0DC_212, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/AnalogHat.uasset, FlushAsyncLoading=0.012685ms, FlushStreamingFunc=0.005014ms, BlockTillAllRequestsFinished=0.004720ms, ResetLoadersForSaveUnMarkAllObjects=0.103846ms, TagPackageExports=0.087325ms, BeginCacheForCookedPlatformData=0.061069ms, SerializeImports=0.090275ms, GatherLocalizableTextData=0.006195ms, MarkNames=0.007082ms, SerializeSummary=0.012979ms, SerializeNames=0.024192ms, SerializeGatherableTextData=0.003837ms, BuildExportMap=0.014160ms, SortExportsNonSeekfree=0.006195ms, SortExportsSeekfreeConstructor=0.014454ms, SortExportsSeekfreeInner=0.246633ms, SortExportsSeekfree=0.005018ms, BuildDependencyMap=0.008851ms, SerializeImportMap=0.004426ms, SerializeExportMap=0.003833ms, SerializeDependencyMap=0.004720ms, SerializeStringAssetReferenceMap=0.003245ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017110ms, SerializeExports=0.080246ms, SerializeBulkData=0.015341ms, AsyncWrite=0.096764ms, UnaccountedTime=0.195891ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Content/SideScrollerBP/Animations/SideScrollerJump_Start.uasset, AllOfLoadPackage_Duration=2.841588ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000589ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.002656ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.068735ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.012681ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.019280ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
SavePackageTransactionId236857464B1E47859D40DCB37E41D0DC_213, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/SideScrollerBP/Animations/SideScrollerJump_Start.uasset, FlushAsyncLoading=0.014752ms, FlushStreamingFunc=0.005607ms, BlockTillAllRequestsFinished=0.004720ms, ResetLoadersForSaveUnMarkAllObjects=0.088207ms, TagPackageExports=0.008848ms, BeginCacheForCookedPlatformData=0.004131ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Content/SideScrollerBP/Animations/SideScrollerJump_Loop.uasset, AllOfLoadPackage_Duration=2.335049ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000294ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.001770ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.033632ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.009142ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=0.820439ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
SavePackageTransactionId236857464B1E47859D40DCB37E41D0DC_214, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/SideScrollerBP/Animations/SideScrollerJump_Loop.uasset, FlushAsyncLoading=0.009146ms, FlushStreamingFunc=0.002950ms, BlockTillAllRequestsFinished=0.002358ms, ResetLoadersForSaveUnMarkAllObjects=0.057235ms, TagPackageExports=0.005312ms, BeginCacheForCookedPlatformData=0.002358ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Content/SideScrollerBP/Animations/SideScrollerJump_End.uasset, AllOfLoadPackage_Duration=2.372514ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000294ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.002362ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.057235ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.013277ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.067661ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
SavePackageTransactionId236857464B1E47859D40DCB37E41D0DC_215, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/SideScrollerBP/Animations/SideScrollerJump_End.uasset, FlushAsyncLoading=0.014458ms, FlushStreamingFunc=0.004720ms, BlockTillAllRequestsFinished=0.004720ms, ResetLoadersForSaveUnMarkAllObjects=0.087913ms, TagPackageExports=0.009146ms, BeginCacheForCookedPlatformData=0.003543ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Content/MineRush/Meshes/T_MR_Dinomite_Mask.uasset, AllOfLoadPackage_Duration=0.329230ms, AllOfLoadPackage_HitCount=8, ResolveRedirectors_Duration=0.001777ms, ResolveRedirectors_HitCount=8, CacheForCookedPlatformData_Duration=1.729086ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.076998ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.117417ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.459545ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionIdEC9357694D12FC379E5DF184F8EDA456_243, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_CDC7B484495FFCB9A5F29396159A1__BBB546D465D4C01EA8B8B063B7FD03BCA8F39C5E, StartTime=2015.11.17-19.23.43, HierarchicalDDC, Duration=0.189696ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionIdEC9357694D12FC379E5DF184F8EDA456_244, CachedDataProbablyExists, Parent=DDCTransactionIdEC9357694D12FC379E5DF184F8EDA456_243, StartTime=2015.11.17-19.23.43, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.167567ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionId7AE4EFFB44E62D3067F0F28E6FE87736_22, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_CDC7B484495FFCB9A5F29396159A1__BBB546D465D4C01EA8B8B063B7FD03BCA8F39C5E, StartTime=2015.11.17-19.23.43, HierarchicalDDC, DataSize=4155 bytes, Retrieved=true, Duration=0.369947ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionId7AE4EFFB44E62D3067F0F28E6FE87736_23, CachedDataProbablyExists, Parent=DDCTransactionId7AE4EFFB44E62D3067F0F28E6FE87736_22, StartTime=2015.11.17-19.23.43, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.080835ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
